Summary for Savings Accounts - EUR						
Description	Amount					
Saldo początkowe	0€					
Suma wpłat	697,92€					
Suma wypłat	613,84€					
Łączna kwota zarobionych odsetek	1,66€					
Podatek ogółem	0€					
Opłaty ogółem	0€					
Saldo końcowe	85,74€					
						
Summary for Savings Accounts - PLN						
Description	Amount					
Saldo początkowe	0 PLN					
Suma wpłat	1 300,00 PLN					
Suma wypłat	1 310,09 PLN					
Łączna kwota zarobionych odsetek	10,09 PLN					
Podatek ogółem	0 PLN					
Opłaty ogółem	0 PLN					
Saldo końcowe	0 PLN					
						
Summary for Crypto						
Sells summary	Amount					
Wpływy brutto	7,95$					
Podstawa kosztowa	0$					
Zrealizowany zysk/strata brutto	7,95$					
						
Transactions for Savings Accounts - EUR						
Date	Description	Money out	Money in	Balance		
11 sie 2023	4 sty 2025	DOT	0.0001134	0$	0$	0$
11 sie 2023	4 sty 2025	DOT	0.00012084	0$	0$	0$
11 sie 2023	4 sty 2025	DOT	0.00014554	0$	0$	0$
12 sie 2023	4 sty 2025	DOT	0.00003142	0$	0$	0$
12 sie 2023	4 sty 2025	DOT	0.0000684	0$	0$	0$
12 sie 2023	4 sty 2025	DOT	0.00002684	0$	0$	0$
14 sie 2023	4 sty 2025	DOT	0.00002765	0$	0$	0$
14 sie 2023	4 sty 2025	DOT	0.00008304	0$	0$	0$
14 sie 2023	4 sty 2025	DOT	0.000142	0$	0$	0$
15 sie 2023	4 sty 2025	DOT	0.00003356	0$	0$	0$
15 sie 2023	4 sty 2025	DOT	0.00009626	0$	0$	0$
15 sie 2023	4 sty 2025	DOT	0.00015365	0$	0$	0$
15 sie 2023	4 sty 2025	DOT	0.00015161	0$	0$	0$
15 sie 2023	4 sty 2025	DOT	0.00001776	0$	0$	0$
15 sie 2023	4 sty 2025	DOT	0.0000963	0$	0$	0$
16 sie 2023	4 sty 2025	DOT	0.0000225	0$	0$	0$
17 sie 2023	4 sty 2025	DOT	0.00007782	0$	0$	0$
17 sie 2023	4 sty 2025	DOT	0.00012742	0$	0$	0$
17 sie 2023	4 sty 2025	DOT	0.00000788	0$	0$	0$
17 sie 2023	4 sty 2025	DOT	0.00006834	0$	0$	0$
17 sie 2023	4 sty 2025	DOT	0.00010429	0$	0$	0$
18 sie 2023	4 sty 2025	DOT	0.00002682	0$	0$	0$
18 sie 2023	4 sty 2025	DOT	0.00002245	0$	0$	0$
18 sie 2023	4 sty 2025	DOT	0.00005693	0$	0$	0$
18 sie 2023	4 sty 2025	DOT	0.00015104	0$	0$	0$
18 sie 2023	4 sty 2025	DOT	0.00001134	0$	0$	0$
18 sie 2023	4 sty 2025	DOT	0.00002895	0$	0$	0$
19 sie 2023	4 sty 2025	DOT	0.00010551	0$	0$	0$
19 sie 2023	4 sty 2025	DOT	0.00014365	0$	0$	0$
20 sie 2023	4 sty 2025	DOT	0.00010654	0$	0$	0$
20 sie 2023	4 sty 2025	DOT	0.00003212	0$	0$	0$
21 sie 2023	4 sty 2025	DOT	0.00010383	0$	0$	0$
21 sie 2023	4 sty 2025	DOT	0.00012986	0$	0$	0$
21 sie 2023	4 sty 2025	DOT	0.00009123	0$	0$	0$
22 sie 2023	4 sty 2025	DOT	0.0000366	0$	0$	0$
22 sie 2023	4 sty 2025	DOT	0.00014433	0$	0$	0$
22 sie 2023	4 sty 2025	DOT	0.00012488	0$	0$	0$
22 sie 2023	4 sty 2025	DOT	0.00002741	0$	0$	0$
22 sie 2023	4 sty 2025	DOT	0.00003629	0$	0$	0$
22 sie 2023	4 sty 2025	DOT	0.00007203	0$	0$	0$
23 sie 2023	4 sty 2025	DOT	0.00012679	0$	0$	0$
23 sie 2023	4 sty 2025	DOT	0.00002632	0$	0$	0$
24 sie 2023	4 sty 2025	DOT	0.00012807	0$	0$	0$
24 sie 2023	4 sty 2025	DOT	0.00009078	0$	0$	0$
24 sie 2023	4 sty 2025	DOT	0.00003724	0$	0$	0$
25 sie 2023	4 sty 2025	DOT	0.00003669	0$	0$	0$
25 sie 2023	4 sty 2025	DOT	0.00007555	0$	0$	0$
25 sie 2023	4 sty 2025	DOT	0.00015337	0$	0$	0$
26 sie 2023	4 sty 2025	DOT	0.00012572	0$	0$	0$
26 sie 2023	4 sty 2025	DOT	0.00009261	0$	0$	0$
26 sie 2023	4 sty 2025	DOT	0.00003152	0$	0$	0$
27 sie 2023	4 sty 2025	DOT	0.00008866	0$	0$	0$
27 sie 2023	4 sty 2025	DOT	0.0000363	0$	0$	0$
28 sie 2023	4 sty 2025	DOT	0.00001575	0$	0$	0$
28 sie 2023	4 sty 2025	DOT	0.00012623	0$	0$	0$
28 sie 2023	4 sty 2025	DOT	0.00014327	0$	0$	0$
28 sie 2023	4 sty 2025	DOT	0.00011582	0$	0$	0$
29 sie 2023	4 sty 2025	DOT	0.00005757	0$	0$	0$
29 sie 2023	4 sty 2025	DOT	0.00008723	0$	0$	0$
29 sie 2023	4 sty 2025	DOT	0.00013687	0$	0$	0$
29 sie 2023	4 sty 2025	DOT	0.00011974	0$	0$	0$
30 sie 2023	4 sty 2025	DOT	0.00000728	0$	0$	0$
30 sie 2023	4 sty 2025	DOT	0.00007187	0$	0$	0$
31 sie 2023	4 sty 2025	DOT	0.00006456	0$	0$	0$
31 sie 2023	4 sty 2025	DOT	0.00014124	0$	0$	0$
1 wrz 2023	4 sty 2025	DOT	0.00002392	0$	0$	0$
1 wrz 2023	4 sty 2025	DOT	0.0001045	0$	0$	0$
2 wrz 2023	4 sty 2025	DOT	0.00008124	0$	0$	0$
2 wrz 2023	4 sty 2025	DOT	0.0000311	0$	0$	0$
2 wrz 2023	4 sty 2025	DOT	0.00014332	0$	0$	0$
2 wrz 2023	4 sty 2025	DOT	0.0000808	0$	0$	0$
3 wrz 2023	4 sty 2025	DOT	0.00012071	0$	0$	0$
3 wrz 2023	4 sty 2025	DOT	0.00002683	0$	0$	0$
4 wrz 2023	4 sty 2025	DOT	0.00003369	0$	0$	0$
4 wrz 2023	4 sty 2025	DOT	0.00001605	0$	0$	0$
4 wrz 2023	4 sty 2025	DOT	0.00011711	0$	0$	0$
5 wrz 2023	4 sty 2025	DOT	0.00011838	0$	0$	0$
5 wrz 2023	4 sty 2025	DOT	0.00005747	0$	0$	0$
5 wrz 2023	4 sty 2025	DOT	0.0001161	0$	0$	0$
5 wrz 2023	4 sty 2025	DOT	0.00007831	0$	0$	0$
5 wrz 2023	4 sty 2025	DOT	0.0000571	0$	0$	0$
6 wrz 2023	4 sty 2025	DOT	0.00011028	0$	0$	0$
6 wrz 2023	4 sty 2025	DOT	0.00008644	0$	0$	0$
7 wrz 2023	4 sty 2025	DOT	0.00003019	0$	0$	0$
7 wrz 2023	4 sty 2025	DOT	0.0001098	0$	0$	0$
7 wrz 2023	4 sty 2025	DOT	0.00011391	0$	0$	0$
7 wrz 2023	4 sty 2025	DOT	0.00011264	0$	0$	0$
7 wrz 2023	4 sty 2025	DOT	0.00009135	0$	0$	0$
8 wrz 2023	4 sty 2025	DOT	0.00005167	0$	0$	0$
8 wrz 2023	4 sty 2025	DOT	0.00008041	0$	0$	0$
8 wrz 2023	4 sty 2025	DOT	0.0000569	0$	0$	0$
8 wrz 2023	4 sty 2025	DOT	0.00011755	0$	0$	0$
9 wrz 2023	4 sty 2025	DOT	0.0000566	0$	0$	0$
10 wrz 2023	4 sty 2025	DOT	0.00007861	0$	0$	0$
10 wrz 2023	4 sty 2025	DOT	0.00005632	0$	0$	0$
11 wrz 2023	4 sty 2025	DOT	0.00012023	0$	0$	0$
11 wrz 2023	4 sty 2025	DOT	0.00011484	0$	0$	0$
11 wrz 2023	4 sty 2025	DOT	0.00009879	0$	0$	0$
12 wrz 2023	4 sty 2025	DOT	0.00004194	0$	0$	0$
12 wrz 2023	4 sty 2025	DOT	0.00005533	0$	0$	0$
12 wrz 2023	4 sty 2025	DOT	0.00011347	0$	0$	0$
12 wrz 2023	4 sty 2025	DOT	0.00003005	0$	0$	0$
13 wrz 2023	4 sty 2025	DOT	0.00004705	0$	0$	0$
13 wrz 2023	4 sty 2025	DOT	0.00009438	0$	0$	0$
13 wrz 2023	4 sty 2025	DOT	0.00011284	0$	0$	0$
13 wrz 2023	4 sty 2025	DOT	0.00002951	0$	0$	0$
14 wrz 2023	4 sty 2025	DOT	0.00002485	0$	0$	0$
14 wrz 2023	4 sty 2025	DOT	0.00011066	0$	0$	0$
14 wrz 2023	4 sty 2025	DOT	0.00009061	0$	0$	0$
14 wrz 2023	4 sty 2025	DOT	0.00008877	0$	0$	0$
14 wrz 2023	4 sty 2025	DOT	0.00005254	0$	0$	0$
14 wrz 2023	4 sty 2025	DOT	0.00011344	0$	0$	0$
15 wrz 2023	4 sty 2025	DOT	0.00006794	0$	0$	0$
15 wrz 2023	4 sty 2025	DOT	0.00010681	0$	0$	0$
16 wrz 2023	4 sty 2025	DOT	0.00008087	0$	0$	0$
16 wrz 2023	4 sty 2025	DOT	0.00011044	0$	0$	0$
17 wrz 2023	4 sty 2025	DOT	0.00010381	0$	0$	0$
17 wrz 2023	4 sty 2025	DOT	0.00010395	0$	0$	0$
18 wrz 2023	4 sty 2025	DOT	0.00009919	0$	0$	0$
18 wrz 2023	4 sty 2025	DOT	0.00004293	0$	0$	0$
19 wrz 2023	4 sty 2025	DOT	0.00009895	0$	0$	0$
19 wrz 2023	4 sty 2025	DOT	0.00010857	0$	0$	0$
19 wrz 2023	4 sty 2025	DOT	0.0000477	0$	0$	0$
19 wrz 2023	4 sty 2025	DOT	0.00002439	0$	0$	0$
19 wrz 2023	4 sty 2025	DOT	0.00002747	0$	0$	0$
20 wrz 2023	4 sty 2025	DOT	0.00004986	0$	0$	0$
20 wrz 2023	4 sty 2025	DOT	0.00007551	0$	0$	0$
20 wrz 2023	4 sty 2025	DOT	0.00009886	0$	0$	0$
20 wrz 2023	4 sty 2025	DOT	0.00003279	0$	0$	0$
20 wrz 2023	4 sty 2025	DOT	0.00006715	0$	0$	0$
21 wrz 2023	4 sty 2025	DOT	0.00003573	0$	0$	0$
21 wrz 2023	4 sty 2025	DOT	0.00006708	0$	0$	0$
21 wrz 2023	4 sty 2025	DOT	0.00009044	0$	0$	0$
21 wrz 2023	4 sty 2025	DOT	0.00004348	0$	0$	0$
21 wrz 2023	4 sty 2025	DOT	0.00008959	0$	0$	0$
22 wrz 2023	4 sty 2025	DOT	0.00001781	0$	0$	0$
22 wrz 2023	4 sty 2025	DOT	0.00009787	0$	0$	0$
22 wrz 2023	4 sty 2025	DOT	0.00009767	0$	0$	0$
22 wrz 2023	4 sty 2025	DOT	0.00003105	0$	0$	0$
23 wrz 2023	4 sty 2025	DOT	0.00003246	0$	0$	0$
23 wrz 2023	4 sty 2025	DOT	0.00009692	0$	0$	0$
25 wrz 2023	4 sty 2025	DOT	0.00003259	0$	0$	0$
25 wrz 2023	4 sty 2025	DOT	0.00003254	0$	0$	0$
26 wrz 2023	4 sty 2025	DOT	0.00002828	0$	0$	0$
26 wrz 2023	4 sty 2025	DOT	0.00003237	0$	0$	0$
27 wrz 2023	4 sty 2025	DOT	0.00008736	0$	0$	0$
27 wrz 2023	4 sty 2025	DOT	0.00010907	0$	0$	0$
27 wrz 2023	4 sty 2025	DOT	0.00002759	0$	0$	0$
27 wrz 2023	4 sty 2025	DOT	0.00002784	0$	0$	0$
27 wrz 2023	4 sty 2025	DOT	0.0000874	0$	0$	0$
27 wrz 2023	4 sty 2025	DOT	0.0000965	0$	0$	0$
27 wrz 2023	4 sty 2025	DOT	0.00002771	0$	0$	0$
28 wrz 2023	4 sty 2025	DOT	0.00009915	0$	0$	0$
28 wrz 2023	4 sty 2025	DOT	0.0000215	0$	0$	0$
28 wrz 2023	4 sty 2025	DOT	0.00010667	0$	0$	0$
28 wrz 2023	4 sty 2025	DOT	0.00002409	0$	0$	0$
28 wrz 2023	4 sty 2025	DOT	0.00007832	0$	0$	0$
28 wrz 2023	4 sty 2025	DOT	0.00010782	0$	0$	0$
29 wrz 2023	4 sty 2025	DOT	0.00011418	0$	0$	0$
29 wrz 2023	4 sty 2025	DOT	0.00000975	0$	0$	0$
29 wrz 2023	4 sty 2025	DOT	0.00003431	0$	0$	0$
29 wrz 2023	4 sty 2025	DOT	0.00009771	0$	0$	0$
29 wrz 2023	4 sty 2025	DOT	0.00004309	0$	0$	0$
29 wrz 2023	4 sty 2025	DOT	0.00003397	0$	0$	0$
29 wrz 2023	4 sty 2025	DOT	0.00008898	0$	0$	0$
30 wrz 2023	4 sty 2025	DOT	0.0000926	0$	0$	0$
30 wrz 2023	4 sty 2025	DOT	0.00002834	0$	0$	0$
30 wrz 2023	4 sty 2025	DOT	0.00009758	0$	0$	0$
30 wrz 2023	4 sty 2025	DOT	0.00009586	0$	0$	0$
30 wrz 2023	4 sty 2025	DOT	0.00003343	0$	0$	0$
1 paź 2023	4 sty 2025	DOT	0.00001631	0$	0$	0$
1 paź 2023	4 sty 2025	DOT	0.00010086	0$	0$	0$
1 paź 2023	4 sty 2025	DOT	0.00008414	0$	0$	0$
1 paź 2023	4 sty 2025	DOT	0.00003221	0$	0$	0$
1 paź 2023	4 sty 2025	DOT	0.00002475	0$	0$	0$
1 paź 2023	4 sty 2025	DOT	0.00001003	0$	0$	0$
1 paź 2023	4 sty 2025	DOT	0.00009494	0$	0$	0$
2 paź 2023	4 sty 2025	DOT	0.00009215	0$	0$	0$
2 paź 2023	4 sty 2025	DOT	0.00002723	0$	0$	0$
2 paź 2023	4 sty 2025	DOT	0.00003263	0$	0$	0$
2 paź 2023	4 sty 2025	DOT	0.00002806	0$	0$	0$
2 paź 2023	4 sty 2025	DOT	0.00009641	0$	0$	0$
2 paź 2023	4 sty 2025	DOT	0.0000583	0$	0$	0$
3 paź 2023	4 sty 2025	DOT	0.00007302	0$	0$	0$
3 paź 2023	4 sty 2025	DOT	0.00007948	0$	0$	0$
3 paź 2023	4 sty 2025	DOT	0.00009503	0$	0$	0$
3 paź 2023	4 sty 2025	DOT	0.00008109	0$	0$	0$
4 paź 2023	4 sty 2025	DOT	0.00011195	0$	0$	0$
4 paź 2023	4 sty 2025	DOT	0.00004803	0$	0$	0$
5 paź 2023	4 sty 2025	DOT	0.00009637	0$	0$	0$
5 paź 2023	4 sty 2025	DOT	0.00010317	0$	0$	0$
5 paź 2023	4 sty 2025	DOT	0.00004332	0$	0$	0$
5 paź 2023	4 sty 2025	DOT	0.0001108	0$	0$	0$
6 paź 2023	4 sty 2025	DOT	0.00003322	0$	0$	0$
6 paź 2023	4 sty 2025	DOT	0.00002911	0$	0$	0$
6 paź 2023	4 sty 2025	DOT	0.00011173	0$	0$	0$
7 paź 2023	4 sty 2025	DOT	0.00008288	0$	0$	0$
10 paź 2023	4 sty 2025	DOT	0.00009591	0$	0$	0$
10 paź 2023	4 sty 2025	DOT	0.00010785	0$	0$	0$
10 paź 2023	4 sty 2025	DOT	0.00007138	0$	0$	0$
10 paź 2023	4 sty 2025	DOT	0.00010203	0$	0$	0$
10 paź 2023	4 sty 2025	DOT	0.00006075	0$	0$	0$
10 paź 2023	4 sty 2025	DOT	0.00002386	0$	0$	0$
10 paź 2023	4 sty 2025	DOT	0.00005214	0$	0$	0$
11 paź 2023	4 sty 2025	DOT	0.00008954	0$	0$	0$
11 paź 2023	4 sty 2025	DOT	0.0000123	0$	0$	0$
11 paź 2023	4 sty 2025	DOT	0.00008288	0$	0$	0$
11 paź 2023	4 sty 2025	DOT	0.00007206	0$	0$	0$
11 paź 2023	4 sty 2025	DOT	0.00001855	0$	0$	0$
11 paź 2023	4 sty 2025	DOT	0.00011305	0$	0$	0$
12 paź 2023	4 sty 2025	DOT	0.00009404	0$	0$	0$
12 paź 2023	4 sty 2025	DOT	0.00002945	0$	0$	0$
12 paź 2023	4 sty 2025	DOT	0.00011056	0$	0$	0$
12 paź 2023	4 sty 2025	DOT	0.00002395	0$	0$	0$
12 paź 2023	4 sty 2025	DOT	0.00009342	0$	0$	0$
12 paź 2023	4 sty 2025	DOT	0.00002892	0$	0$	0$
12 paź 2023	4 sty 2025	DOT	0.00008494	0$	0$	0$
13 paź 2023	4 sty 2025	DOT	0.00002603	0$	0$	0$
13 paź 2023	4 sty 2025	DOT	0.00003312	0$	0$	0$
13 paź 2023	4 sty 2025	DOT	0.0000955	0$	0$	0$
13 paź 2023	4 sty 2025	DOT	0.00002343	0$	0$	0$
13 paź 2023	4 sty 2025	DOT	0.0000907	0$	0$	0$
13 paź 2023	4 sty 2025	DOT	0.00007661	0$	0$	0$
14 paź 2023	4 sty 2025	DOT	0.00006269	0$	0$	0$
14 paź 2023	4 sty 2025	DOT	0.00010286	0$	0$	0$
14 paź 2023	4 sty 2025	DOT	0.00007836	0$	0$	0$
14 paź 2023	4 sty 2025	DOT	0.00010512	0$	0$	0$
17 paź 2023	4 sty 2025	DOT	0.00010032	0$	0$	0$
17 paź 2023	4 sty 2025	DOT	0.00010713	0$	0$	0$
17 paź 2023	4 sty 2025	DOT	0.00002055	0$	0$	0$
18 paź 2023	4 sty 2025	DOT	0.00002837	0$	0$	0$
18 paź 2023	4 sty 2025	DOT	0.00010902	0$	0$	0$
18 paź 2023	4 sty 2025	DOT	0.00010093	0$	0$	0$
18 paź 2023	4 sty 2025	DOT	0.00005163	0$	0$	0$
18 paź 2023	4 sty 2025	DOT	0.00002536	0$	0$	0$
18 paź 2023	4 sty 2025	DOT	0.0000464	0$	0$	0$
18 paź 2023	4 sty 2025	DOT	0.0000932	0$	0$	0$
19 paź 2023	4 sty 2025	DOT	0.00009281	0$	0$	0$
19 paź 2023	4 sty 2025	DOT	0.00004475	0$	0$	0$
19 paź 2023	4 sty 2025	DOT	0.00007399	0$	0$	0$
19 paź 2023	4 sty 2025	DOT	0.00002977	0$	0$	0$
19 paź 2023	4 sty 2025	DOT	0.00010766	0$	0$	0$
19 paź 2023	4 sty 2025	DOT	0.00002746	0$	0$	0$
19 paź 2023	4 sty 2025	DOT	0.00009593	0$	0$	0$
20 paź 2023	4 sty 2025	DOT	0.00010527	0$	0$	0$
20 paź 2023	4 sty 2025	DOT	0.00002891	0$	0$	0$
20 paź 2023	4 sty 2025	DOT	0.00005256	0$	0$	0$
20 paź 2023	4 sty 2025	DOT	0.00001179	0$	0$	0$
20 paź 2023	4 sty 2025	DOT	0.00010257	0$	0$	0$
20 paź 2023	4 sty 2025	DOT	0.00008949	0$	0$	0$
21 paź 2023	4 sty 2025	DOT	0.00001427	0$	0$	0$
21 paź 2023	4 sty 2025	DOT	0.00001794	0$	0$	0$
22 paź 2023	4 sty 2025	DOT	0.00009017	0$	0$	0$
23 paź 2023	4 sty 2025	DOT	0.00003142	0$	0$	0$
23 paź 2023	4 sty 2025	DOT	0.0001056	0$	0$	0$
23 paź 2023	4 sty 2025	DOT	0.00002888	0$	0$	0$
23 paź 2023	4 sty 2025	DOT	0.00010764	0$	0$	0$
23 paź 2023	4 sty 2025	DOT	0.00010672	0$	0$	0$
23 paź 2023	4 sty 2025	DOT	0.00002927	0$	0$	0$
24 paź 2023	4 sty 2025	DOT	0.00010351	0$	0$	0$
24 paź 2023	4 sty 2025	DOT	0.00010682	0$	0$	0$
24 paź 2023	4 sty 2025	DOT	0.00002874	0$	0$	0$
24 paź 2023	4 sty 2025	DOT	0.00008827	0$	0$	0$
24 paź 2023	4 sty 2025	DOT	0.0000246	0$	0$	0$
24 paź 2023	4 sty 2025	DOT	0.000097	0$	0$	0$
25 paź 2023	4 sty 2025	DOT	0.0000262	0$	0$	0$
25 paź 2023	4 sty 2025	DOT	0.00001408	0$	0$	0$
25 paź 2023	4 sty 2025	DOT	0.00009714	0$	0$	0$
25 paź 2023	4 sty 2025	DOT	0.0000267	0$	0$	0$
26 paź 2023	4 sty 2025	DOT	0.00009818	0$	0$	0$
26 paź 2023	4 sty 2025	DOT	0.00006527	0$	0$	0$
26 paź 2023	4 sty 2025	DOT	0.00007367	0$	0$	0$
26 paź 2023	4 sty 2025	DOT	0.00009767	0$	0$	0$
27 paź 2023	4 sty 2025	DOT	0.00002879	0$	0$	0$
27 paź 2023	4 sty 2025	DOT	0.00003851	0$	0$	0$
27 paź 2023	4 sty 2025	DOT	0.00004377	0$	0$	0$
27 paź 2023	4 sty 2025	DOT	0.00002649	0$	0$	0$
27 paź 2023	4 sty 2025	DOT	0.00009646	0$	0$	0$
28 paź 2023	4 sty 2025	DOT	0.00001452	0$	0$	0$
29 paź 2023	4 sty 2025	DOT	0.00001227	0$	0$	0$
30 paź 2023	4 sty 2025	DOT	0.00002725	0$	0$	0$
30 paź 2023	4 sty 2025	DOT	0.00009536	0$	0$	0$
30 paź 2023	4 sty 2025	DOT	0.00009734	0$	0$	0$
30 paź 2023	4 sty 2025	DOT	0.00000745	0$	0$	0$
30 paź 2023	4 sty 2025	DOT	0.00009608	0$	0$	0$
30 paź 2023	4 sty 2025	DOT	0.00003697	0$	0$	0$
31 paź 2023	4 sty 2025	DOT	0.00009482	0$	0$	0$
31 paź 2023	4 sty 2025	DOT	0.00008975	0$	0$	0$
31 paź 2023	4 sty 2025	DOT	0.00003932	0$	0$	0$
31 paź 2023	4 sty 2025	DOT	0.00009536	0$	0$	0$
31 paź 2023	4 sty 2025	DOT	0.00007749	0$	0$	0$
31 paź 2023	4 sty 2025	DOT	0.00002803	0$	0$	0$
1 lis 2023	4 sty 2025	DOT	0.00003037	0$	0$	0$
1 lis 2023	4 sty 2025	DOT	0.0000255	0$	0$	0$
1 lis 2023	4 sty 2025	DOT	0.00009579	0$	0$	0$
1 lis 2023	4 sty 2025	DOT	0.00006386	0$	0$	0$
1 lis 2023	4 sty 2025	DOT	0.0000671	0$	0$	0$
1 lis 2023	4 sty 2025	DOT	0.0000806	0$	0$	0$
1 lis 2023	4 sty 2025	DOT	0.00004656	0$	0$	0$
2 lis 2023	4 sty 2025	DOT	0.00009882	0$	0$	0$
2 lis 2023	4 sty 2025	DOT	0.00009003	0$	0$	0$
3 lis 2023	4 sty 2025	DOT	0.00001491	0$	0$	0$
4 lis 2023	4 sty 2025	DOT	0.00008834	0$	0$	0$
4 lis 2023	4 sty 2025	DOT	0.00004208	0$	0$	0$
4 lis 2023	4 sty 2025	DOT	0.00009032	0$	0$	0$
4 lis 2023	4 sty 2025	DOT	0.00006968	0$	0$	0$
4 lis 2023	4 sty 2025	DOT	0.00009055	0$	0$	0$
4 lis 2023	4 sty 2025	DOT	0.0000776	0$	0$	0$
6 lis 2023	4 sty 2025	DOT	0.00009595	0$	0$	0$
7 lis 2023	4 sty 2025	DOT	0.00008589	0$	0$	0$
7 lis 2023	4 sty 2025	DOT	0.00002673	0$	0$	0$
7 lis 2023	4 sty 2025	DOT	0.00002915	0$	0$	0$
7 lis 2023	4 sty 2025	DOT	0.00001977	0$	0$	0$
7 lis 2023	4 sty 2025	DOT	0.00003075	0$	0$	0$
7 lis 2023	4 sty 2025	DOT	0.00009416	0$	0$	0$
8 lis 2023	4 sty 2025	DOT	0.00009401	0$	0$	0$
8 lis 2023	4 sty 2025	DOT	0.00009215	0$	0$	0$
8 lis 2023	4 sty 2025	DOT	0.00005639	0$	0$	0$
8 lis 2023	4 sty 2025	DOT	0.00008922	0$	0$	0$
8 lis 2023	4 sty 2025	DOT	0.00009285	0$	0$	0$
8 lis 2023	4 sty 2025	DOT	0.00002569	0$	0$	0$
8 lis 2023	4 sty 2025	DOT	0.00004933	0$	0$	0$
9 lis 2023	4 sty 2025	DOT	0.00007009	0$	0$	0$
9 lis 2023	4 sty 2025	DOT	0.00009025	0$	0$	0$
9 lis 2023	4 sty 2025	DOT	0.00003448	0$	0$	0$
10 lis 2023	4 sty 2025	DOT	0.00009111	0$	0$	0$
10 lis 2023	4 sty 2025	DOT	0.00006081	0$	0$	0$
10 lis 2023	4 sty 2025	DOT	0.00004965	0$	0$	0$
10 lis 2023	4 sty 2025	DOT	0.00009785	0$	0$	0$
10 lis 2023	4 sty 2025	DOT	0.00004638	0$	0$	0$
11 lis 2023	4 sty 2025	DOT	0.00003177	0$	0$	0$
11 lis 2023	4 sty 2025	DOT	0.00005277	0$	0$	0$
11 lis 2023	4 sty 2025	DOT	0.00009838	0$	0$	0$
11 lis 2023	4 sty 2025	DOT	0.00005463	0$	0$	0$
12 lis 2023	4 sty 2025	DOT	0.00004274	0$	0$	0$
13 lis 2023	4 sty 2025	DOT	0.00008405	0$	0$	0$
13 lis 2023	4 sty 2025	DOT	0.00001041	0$	0$	0$
13 lis 2023	4 sty 2025	DOT	0.00008492	0$	0$	0$
14 lis 2023	4 sty 2025	DOT	0.00004217	0$	0$	0$
14 lis 2023	4 sty 2025	DOT	0.00009429	0$	0$	0$
14 lis 2023	4 sty 2025	DOT	0.00005613	0$	0$	0$
14 lis 2023	4 sty 2025	DOT	0.0000726	0$	0$	0$
14 lis 2023	4 sty 2025	DOT	0.00007979	0$	0$	0$
14 lis 2023	4 sty 2025	DOT	0.00007104	0$	0$	0$
15 lis 2023	4 sty 2025	DOT	0.00007128	0$	0$	0$
15 lis 2023	4 sty 2025	DOT	0.00005237	0$	0$	0$
15 lis 2023	4 sty 2025	DOT	0.0000926	0$	0$	0$
15 lis 2023	4 sty 2025	DOT	0.00009198	0$	0$	0$
15 lis 2023	4 sty 2025	DOT	0.0000947	0$	0$	0$
16 lis 2023	4 sty 2025	DOT	0.00001513	0$	0$	0$
16 lis 2023	4 sty 2025	DOT	0.00009048	0$	0$	0$
16 lis 2023	4 sty 2025	DOT	0.00003102	0$	0$	0$
17 lis 2023	4 sty 2025	DOT	0.00003309	0$	0$	0$
17 lis 2023	4 sty 2025	DOT	0.00009985	0$	0$	0$
17 lis 2023	4 sty 2025	DOT	0.00010182	0$	0$	0$
19 lis 2023	4 sty 2025	DOT	0.0000402	0$	0$	0$
20 lis 2023	4 sty 2025	DOT	0.0000454	0$	0$	0$
20 lis 2023	4 sty 2025	DOT	0.00003437	0$	0$	0$
20 lis 2023	4 sty 2025	DOT	0.00003027	0$	0$	0$
21 lis 2023	4 sty 2025	DOT	0.00007217	0$	0$	0$
21 lis 2023	4 sty 2025	DOT	0.00009738	0$	0$	0$
21 lis 2023	4 sty 2025	DOT	0.00009396	0$	0$	0$
21 lis 2023	4 sty 2025	DOT	0.00004056	0$	0$	0$
21 lis 2023	4 sty 2025	DOT	0.00010256	0$	0$	0$
21 lis 2023	4 sty 2025	DOT	0.0000992	0$	0$	0$
22 lis 2023	4 sty 2025	DOT	0.00009128	0$	0$	0$
22 lis 2023	4 sty 2025	DOT	0.00009376	0$	0$	0$
22 lis 2023	4 sty 2025	DOT	0.00010165	0$	0$	0$
22 lis 2023	4 sty 2025	DOT	0.00004263	0$	0$	0$
22 lis 2023	4 sty 2025	DOT	0.00009695	0$	0$	0$
22 lis 2023	4 sty 2025	DOT	0.00009542	0$	0$	0$
23 lis 2023	4 sty 2025	DOT	0.00002689	0$	0$	0$
23 lis 2023	4 sty 2025	DOT	0.00008504	0$	0$	0$
23 lis 2023	4 sty 2025	DOT	0.00002484	0$	0$	0$
23 lis 2023	4 sty 2025	DOT	0.00009869	0$	0$	0$
24 lis 2023	4 sty 2025	DOT	0.00009603	0$	0$	0$
24 lis 2023	4 sty 2025	DOT	0.0000254	0$	0$	0$
25 lis 2023	4 sty 2025	DOT	0.00002441	0$	0$	0$
25 lis 2023	4 sty 2025	DOT	0.00009202	0$	0$	0$
25 lis 2023	4 sty 2025	DOT	0.00009217	0$	0$	0$
25 lis 2023	4 sty 2025	DOT	0.00002469	0$	0$	0$
25 lis 2023	4 sty 2025	DOT	0.00009506	0$	0$	0$
25 lis 2023	4 sty 2025	DOT	0.00002612	0$	0$	0$
28 lis 2023	4 sty 2025	DOT	0.00001753	0$	0$	0$
28 lis 2023	4 sty 2025	DOT	0.00002694	0$	0$	0$
